0.200000,0.050000,0.050000,0.000000,-0.170000,-1.570000,0.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200000,0.050076,0.049577,-0.001369,-0.172023,-1.576007,0.451890,0.000641,0.010000,-0.010000,0.007649,-0.008485,0.000000
0.200000,0.050150,0.049158,-0.002750,-0.174004,-1.581903,0.453627,0.001270,0.020000,-0.020000,0.015162,-0.016858,0.000000
0.200000,0.050224,0.048741,-0.004142,-0.175942,-1.587689,0.455211,0.001886,0.030000,-0.030000,0.022543,-0.025119,0.000000
0.200000,0.050297,0.048327,-0.005545,-0.177838,-1.593367,0.456647,0.002490,0.040000,-0.040000,0.029793,-0.033269,0.000000
0.200000,0.050369,0.047915,-0.006958,-0.179692,-1.598936,0.457932,0.003081,0.050000,-0.050000,0.036913,-0.041309,0.000000
0.200000,0.050441,0.047507,-0.008382,-0.181503,-1.604402,0.459075,0.003659,0.060000,-0.060000,0.043904,-0.049241,0.000000
0.200000,0.050511,0.047101,-0.009815,-0.183271,-1.609765,0.460076,0.004225,0.070000,-0.070000,0.050768,-0.057064,0.000000
0.200000,0.050581,0.046698,-0.011259,-0.184997,-1.615027,0.460936,0.004777,0.080000,-0.080000,0.057508,-0.064779,0.000000
0.200000,0.050651,0.046297,-0.012711,-0.186682,-1.620189,0.461658,0.005318,0.090000,-0.090000,0.064123,-0.072389,0.000000
0.200000,0.050719,0.045899,-0.014174,-0.188324,-1.625252,0.462245,0.005845,0.100000,-0.100000,0.070616,-0.079892,0.000000
0.200000,0.050787,0.045503,-0.015645,-0.189925,-1.630218,0.462699,0.006360,0.110000,-0.110000,0.076989,-0.087290,0.000000
0.200000,0.050854,0.045110,-0.017125,-0.191484,-1.635088,0.463021,0.006862,0.120000,-0.120000,0.083242,-0.094584,0.000000
0.200000,0.050920,0.044720,-0.018613,-0.193003,-1.639864,0.463215,0.007351,0.130000,-0.130000,0.089378,-0.101775,0.000000
0.200000,0.050986,0.044332,-0.020110,-0.194481,-1.644547,0.463282,0.007827,0.140000,-0.140000,0.095397,-0.108862,0.000000
0.200000,0.051051,0.043947,-0.021615,-0.195919,-1.649137,0.463224,0.008291,0.150000,-0.150000,0.101301,-0.115847,0.000000
0.200000,0.051115,0.043564,-0.023128,-0.197318,-1.653637,0.463044,0.008742,0.160000,-0.160000,0.107091,-0.122731,0.000000
0.200000,0.051179,0.043184,-0.024648,-0.198677,-1.658047,0.462744,0.009180,0.170000,-0.170000,0.112770,-0.129514,0.000000
0.200000,0.051242,0.042806,-0.026176,-0.199997,-1.662369,0.462326,0.009606,0.180000,-0.180000,0.118337,-0.136196,0.000000
0.200000,0.051304,0.042430,-0.027712,-0.201280,-1.666603,0.461791,0.010019,0.190000,-0.190000,0.123796,-0.142778,0.000000
0.200000,0.051366,0.042057,-0.029254,-0.202525,-1.670750,0.461143,0.010419,0.200000,-0.200000,0.129146,-0.149261,0.000000
0.200000,0.051428,0.041686,-0.030804,-0.203732,-1.674812,0.460383,0.010807,0.210000,-0.210000,0.134390,-0.155646,0.000000
0.200000,0.051489,0.041318,-0.032360,-0.204904,-1.678789,0.459513,0.011182,0.220000,-0.220000,0.139528,-0.161933,0.000000
0.200000,0.051549,0.040952,-0.033922,-0.206039,-1.682683,0.458536,0.011544,0.230000,-0.230000,0.144562,-0.168121,0.000000
0.200000,0.051608,0.040588,-0.035491,-0.207139,-1.686494,0.457453,0.011894,0.240000,-0.240000,0.149494,-0.174213,0.000000
0.200000,0.051668,0.040226,-0.037067,-0.208205,-1.690223,0.456266,0.012232,0.250000,-0.250000,0.154325,-0.180209,0.000000
0.200000,0.051726,0.039867,-0.038648,-0.209237,-1.693871,0.454978,0.012557,0.260000,-0.260000,0.159055,-0.186108,0.000000
0.200000,0.051784,0.039510,-0.040235,-0.210236,-1.697439,0.453591,0.012870,0.270000,-0.270000,0.163686,-0.191912,0.000000
0.200000,0.051842,0.039155,-0.041827,-0.211202,-1.700929,0.452106,0.013170,0.280000,-0.280000,0.168220,-0.197621,0.000000
0.200000,0.051899,0.038803,-0.043426,-0.212136,-1.704339,0.450525,0.013459,0.290000,-0.290000,0.172658,-0.203235,0.000000
0.200000,0.051956,0.038453,-0.045029,-0.213040,-1.707673,0.448852,0.013735,0.300000,-0.300000,0.177000,-0.208755,0.000000
0.200000,0.052012,0.038104,-0.046638,-0.213913,-1.710929,0.447087,0.013999,0.310000,-0.310000,0.181249,-0.214181,0.000000
0.200000,0.052068,0.037758,-0.048251,-0.214756,-1.714110,0.445232,0.014250,0.320000,-0.320000,0.185405,-0.219514,0.000000
0.200000,0.052124,0.037415,-0.049870,-0.215571,-1.717216,0.443290,0.014490,0.330000,-0.330000,0.189469,-0.224754,0.000000
0.200000,0.052179,0.037073,-0.051493,-0.216358,-1.720247,0.441263,0.014718,0.340000,-0.340000,0.193443,-0.229902,0.000000
0.200000,0.052233,0.036733,-0.053121,-0.217117,-1.723205,0.439152,0.014934,0.350000,-0.350000,0.197328,-0.234958,0.000000
0.200000,0.052288,0.036396,-0.054753,-0.217850,-1.726090,0.436960,0.015138,0.360000,-0.360000,0.201125,-0.239922,0.000000
0.200000,0.052342,0.036060,-0.056389,-0.218556,-1.728904,0.434688,0.015330,0.370000,-0.370000,0.204836,-0.244796,0.000000
0.200000,0.052395,0.035727,-0.058030,-0.219238,-1.731646,0.432339,0.015511,0.380000,-0.380000,0.208460,-0.249578,0.000000
0.200000,0.052448,0.035396,-0.059674,-0.219896,-1.734317,0.429914,0.015680,0.389972,-0.390000,0.212000,-0.254271,0.000000
0.200000,0.052497,0.035069,-0.061322,-0.220530,-1.736919,0.427415,0.015838,0.399729,-0.400000,0.215457,-0.258873,0.000000
0.200000,0.052543,0.034746,-0.062974,-0.221142,-1.739452,0.424845,0.015984,0.409274,-0.410000,0.218831,-0.263386,0.000000
0.200000,0.052586,0.034427,-0.064629,-0.221733,-1.741916,0.422205,0.016119,0.418610,-0.420000,0.222125,-0.267811,0.000000
0.200000,0.052626,0.034112,-0.066288,-0.222302,-1.744311,0.419496,0.016242,0.427740,-0.430000,0.225339,-0.272147,0.000000
0.200000,0.052663,0.033800,-0.067949,-0.222852,-1.746640,0.416721,0.016355,0.436666,-0.440000,0.228476,-0.276396,0.000000
0.200000,0.052698,0.033495,-0.069614,-0.223383,-1.748901,0.413882,0.016456,0.445392,-0.449828,0.231535,-0.280558,0.000000
0.200000,0.052732,0.033197,-0.071281,-0.223896,-1.751096,0.410980,0.016547,0.453919,-0.459448,0.234519,-0.284634,0.000000
0.200000,0.052765,0.032905,-0.072951,-0.224392,-1.753225,0.408017,0.016626,0.462252,-0.468862,0.237428,-0.288625,0.000000
0.200000,0.052797,0.032619,-0.074624,-0.224872,-1.755289,0.404996,0.016695,0.470393,-0.478073,0.240266,-0.292532,0.000000
0.200000,0.052828,0.032340,-0.076298,-0.225335,-1.757289,0.401917,0.016752,0.478347,-0.487084,0.243032,-0.296356,0.000000
0.200000,0.052858,0.032067,-0.077975,-0.225784,-1.759226,0.398783,0.016800,0.486115,-0.495898,0.245728,-0.300097,0.000000
0.200000,0.052887,0.031801,-0.079653,-0.226219,-1.761100,0.395597,0.016836,0.493702,-0.504516,0.248356,-0.303757,0.000000
0.200000,0.052915,0.031540,-0.081334,-0.226640,-1.762912,0.392358,0.016863,0.501109,-0.512942,0.250917,-0.307337,0.000000
0.200000,0.052942,0.031286,-0.083015,-0.227049,-1.764663,0.389070,0.016879,0.508341,-0.521178,0.253412,-0.310836,0.000000
0.200000,0.052969,0.031037,-0.084699,-0.227446,-1.766353,0.385734,0.016885,0.515399,-0.529227,0.255843,-0.314258,0.000000
0.200000,0.052994,0.030794,-0.086383,-0.227832,-1.767984,0.382352,0.016880,0.522288,-0.537092,0.258211,-0.317601,0.000000
0.200000,0.053019,0.030557,-0.088068,-0.228207,-1.769555,0.378926,0.016866,0.529010,-0.544774,0.260517,-0.320867,0.000000
0.200000,0.053043,0.030326,-0.089754,-0.228573,-1.771069,0.375457,0.016842,0.535567,-0.552276,0.262762,-0.324058,0.000000
0.200000,0.053066,0.030100,-0.091441,-0.228929,-1.772525,0.371948,0.016808,0.541963,-0.559602,0.264948,-0.327173,0.000000
0.200000,0.053089,0.029880,-0.093128,-0.229277,-1.773925,0.368399,0.016764,0.548201,-0.566752,0.267076,-0.330214,0.000000
0.200000,0.053111,0.029665,-0.094816,-0.229618,-1.775269,0.364814,0.016711,0.554283,-0.573731,0.269147,-0.333182,0.000000
0.200000,0.053132,0.029455,-0.096504,-0.229951,-1.776557,0.361192,0.016648,0.560212,-0.580539,0.271163,-0.336077,0.000000
0.200000,0.053152,0.029251,-0.098192,-0.230279,-1.777791,0.357537,0.016576,0.565990,-0.587180,0.273124,-0.338900,0.000000
0.200000,0.053172,0.029052,-0.099879,-0.230600,-1.778972,0.353850,0.016495,0.571621,-0.593656,0.275032,-0.341653,0.000000
0.200000,0.053191,0.028858,-0.101567,-0.230916,-1.780100,0.350133,0.016404,0.577108,-0.599970,0.276887,-0.344336,0.000000
0.200000,0.053210,0.028669,-0.103254,-0.231228,-1.781176,0.346387,0.016305,0.582451,-0.606123,0.278692,-0.346950,0.000000
